site,location,date,column_position,temp_c,category,,,,,,,
,,,,,,,MOHK,inside,38165,bottom,18.07979167,inside_bottom
,,,,,,,MOHK,inside,38166,bottom,17.68729167,inside_bottom
,,,,,,,MOHK,inside,38167,bottom,16.63791667,inside_bottom
,,,,,,,MOHK,inside,38168,bottom,17.90875,inside_bottom
,,,,,,,MOHK,inside,38169,bottom,18.01989583,inside_bottom
,,,,,,,MOHK,inside,38170,bottom,18.17291667,inside_bottom
,,,,,,,MOHK,inside,38171,bottom,18.26552083,inside_bottom
,,,,,,,MOHK,inside,38172,bottom,17.7709375,inside_bottom
,,,,,,,MOHK,inside,38173,bottom,16.63604167,inside_bottom
,,,,,,,MOHK,inside,38174,bottom,16.29427083,inside_bottom
,,,,,,,MOHK,inside,38175,bottom,15.6696875,inside_bottom
,,,,,,,MOHK,inside,38176,bottom,14.71916667,inside_bottom
,,,,,,,MOHK,inside,38177,bottom,14.17885417,inside_bottom
,,,,,,,MOHK,inside,38178,bottom,13.29041667,inside_bottom
,,,,,,,MOHK,inside,38179,bottom,13.60541667,inside_bottom
,,,,,,,MOHK,inside,38180,bottom,15.0996875,inside_bottom
,,,,,,,MOHK,inside,38181,bottom,15.09395833,inside_bottom
,,,,,,,MOHK,inside,38182,bottom,14.40645833,inside_bottom
,,,,,,,MOHK,inside,38183,bottom,14.85364583,inside_bottom
,,,,,,,MOHK,inside,38184,bottom,14.5075,inside_bottom
,,,,,,,MOHK,inside,38185,bottom,14.55375,inside_bottom
,,,,,,,MOHK,inside,38186,bottom,14.54697917,inside_bottom
,,,,,,,MOHK,inside,38187,bottom,15.47375,inside_bottom
,,,,,,,MOHK,inside,38188,bottom,15.41427083,inside_bottom
,,,,,,,MOHK,inside,38189,bottom,14.93571429,inside_bottom
,,,,,,,MOHK,inside,38191,bottom,17.6505,inside_bottom
,,,,,,,MOHK,inside,38192,bottom,16.324375,inside_bottom
,,,,,,,MOHK,inside,38193,bottom,15.74708333,inside_bottom
,,,,,,,MOHK,inside,38194,bottom,15.0565625,inside_bottom
,,,,,,,MOHK,inside,38195,bottom,14.44875,inside_bottom
,,,,,,,MOHK,inside,38196,bottom,14.21041667,inside_bottom
,,,,,,,MOHK,inside,38197,bottom,14.08083333,inside_bottom
,,,,,,,MOHK,inside,38198,bottom,14.3846875,inside_bottom
,,,,,,,MOHK,inside,38199,bottom,14.83270833,inside_bottom
,,,,,,,MOHK,inside,38200,bottom,14.6828125,inside_bottom
,,,,,,,MOHK,inside,38201,bottom,14.2040625,inside_bottom
,,,,,,,MOHK,inside,38202,bottom,14.68822917,inside_bottom
,,,,,,,MOHK,inside,38203,bottom,15.60333333,inside_bottom
,,,,,,,MOHK,inside,38204,bottom,16.4584375,inside_bottom
,,,,,,,MOHK,inside,38205,bottom,16.32302083,inside_bottom
,,,,,,,MOHK,inside,38206,bottom,16.03322917,inside_bottom
,,,,,,,MOHK,inside,38207,bottom,16.02375,inside_bottom
,,,,,,,MOHK,inside,38208,bottom,16.3415625,inside_bottom
,,,,,,,MOHK,inside,38209,bottom,16.98322917,inside_bottom
,,,,,,,MOHK,inside,38210,bottom,17.2853125,inside_bottom
,,,,,,,MOHK,inside,38211,bottom,16.23958333,inside_bottom
,,,,,,,MOHK,inside,38212,bottom,16.445625,inside_bottom
,,,,,,,MOHK,inside,38213,bottom,16.11416667,inside_bottom
,,,,,,,MOHK,inside,38214,bottom,16.59291667,inside_bottom
,,,,,,,MOHK,inside,38215,bottom,16.97229167,inside_bottom
,,,,,,,MOHK,inside,38216,bottom,16.87927083,inside_bottom
,,,,,,,MOHK,inside,38217,bottom,17.70833333,inside_bottom
,,,,,,,MOHK,inside,38218,bottom,17.77010417,inside_bottom
,,,,,,,MOHK,inside,38219,bottom,16.90739583,inside_bottom
,,,,,,,MOHK,inside,38220,bottom,17.47354167,inside_bottom
,,,,,,,MOHK,inside,38221,bottom,17.6028125,inside_bottom
,,,,,,,MOHK,inside,38222,bottom,17.47510417,inside_bottom
,,,,,,,MOHK,inside,38223,bottom,17.21427083,inside_bottom
,,,,,,,MOHK,inside,38224,bottom,17.38083333,inside_bottom
,,,,,,,MOHK,inside,38225,bottom,17.25583333,inside_bottom
,,,,,,,MOHK,inside,38226,bottom,18.36760417,inside_bottom
,,,,,,,MOHK,inside,38227,bottom,18.55364583,inside_bottom
,,,,,,,MOHK,inside,38228,bottom,18.14520833,inside_bottom
,,,,,,,MOHK,inside,38229,bottom,17.34791667,inside_bottom
,,,,,,,MOHK,inside,38230,bottom,16.384375,inside_bottom
,,,,,,,MOHK,inside,38231,bottom,16.71,inside_bottom
,,,,,,,MOHK,inside,38232,bottom,16.76604167,inside_bottom
,,,,,,,MOHK,inside,38233,bottom,17.58833333,inside_bottom
,,,,,,,MOHK,inside,38234,bottom,17.22645833,inside_bottom
,,,,,,,MOHK,inside,38235,bottom,18.2975,inside_bottom
,,,,,,,MOHK,inside,38236,bottom,18.69302083,inside_bottom
,,,,,,,MOHK,inside,38237,bottom,19.5015625,inside_bottom
,,,,,,,MOHK,inside,38238,bottom,19.5590625,inside_bottom
,,,,,,,MOHK,inside,38239,bottom,19.81791667,inside_bottom
,,,,,,,MOHK,inside,38240,bottom,19.985625,inside_bottom
,,,,,,,MOHK,inside,38241,bottom,20.26260417,inside_bottom
,,,,,,,MOHK,inside,38242,bottom,20.4040625,inside_bottom
,,,,,,,MOHK,inside,38243,bottom,20.52833333,inside_bottom
,,,,,,,MOHK,inside,38244,bottom,20.80333333,inside_bottom
,,,,,,,MOHK,inside,38245,bottom,20.36708333,inside_bottom
,,,,,,,MOHK,inside,38246,bottom,19.92791667,inside_bottom
,,,,,,,MOHK,inside,38247,bottom,19.70604167,inside_bottom
,,,,,,,MOHK,inside,38248,bottom,19.80458333,inside_bottom
,,,,,,,MOHK,inside,38249,bottom,19.56833333,inside_bottom
,,,,,,,MOHK,inside,38250,bottom,14.424375,inside_bottom
,,,,,,,MOHK,inside,38251,bottom,14.81864583,inside_bottom
,,,,,,,MOHK,inside,38252,bottom,16.45958333,inside_bottom
,,,,,,,MOHK,inside,38253,bottom,16.50239583,inside_bottom
,,,,,,,MOHK,inside,38254,bottom,17.62854167,inside_bottom
,,,,,,,MOHK,inside,38255,bottom,18.51104167,inside_bottom
,,,,,,,MOHK,inside,38256,bottom,18.69875,inside_bottom
,,,,,,,MOHK,inside,38257,bottom,17.79729167,inside_bottom
,,,,,,,MOHK,inside,38258,bottom,18.1728125,inside_bottom
,,,,,,,MOHK,inside,38259,bottom,18.22208333,inside_bottom
,,,,,,,MOHK,inside,38260,bottom,17.1365625,inside_bottom
,,,,,,,MOHK,inside,38261,bottom,17.03291667,inside_bottom
,,,,,,,MOHK,inside,38262,bottom,16.93635417,inside_bottom
,,,,,,,MOHK,inside,38263,bottom,16.90052083,inside_bottom
,,,,,,,MOHK,inside,38264,bottom,16.7215625,inside_bottom
,,,,,,,MOHK,inside,38265,bottom,16.9271875,inside_bottom
,,,,,,,MOHK,inside,38266,bottom,17.22614583,inside_bottom
,,,,,,,MOHK,inside,38267,bottom,17.30104167,inside_bottom
,,,,,,,MOHK,inside,38268,bottom,17.5253125,inside_bottom
,,,,,,,MOHK,inside,38269,bottom,18.0978125,inside_bottom
,,,,,,,MOHK,inside,38270,bottom,18.27895833,inside_bottom
,,,,,,,MOHK,inside,38271,bottom,18.03864583,inside_bottom
,,,,,,,MOHK,inside,38272,bottom,17.9934375,inside_bottom
,,,,,,,MOHK,inside,38273,bottom,17.7196875,inside_bottom
,,,,,,,MOHK,inside,38274,bottom,18.223125,inside_bottom
,,,,,,,MOHK,inside,38275,bottom,17.81114583,inside_bottom
,,,,,,,MOHK,inside,38276,bottom,18.22458333,inside_bottom
,,,,,,,MOHK,inside,38277,bottom,18.23177083,inside_bottom
,,,,,,,MOHK,inside,38278,bottom,18.13260417,inside_bottom
,,,,,,,MOHK,inside,38279,bottom,18.10552083,inside_bottom
,,,,,,,MOHK,inside,38280,bottom,18.02802083,inside_bottom
,,,,,,,MOHK,inside,38281,bottom,17.93583333,inside_bottom
,,,,,,,MOHK,inside,38282,bottom,17.95322917,inside_bottom
,,,,,,,MOHK,inside,38283,bottom,17.87427083,inside_bottom
,,,,,,,MOHK,inside,38284,bottom,17.9225,inside_bottom
,,,,,,,MOHK,inside,38285,bottom,18.0775,inside_bottom
,,,,,,,MOHK,inside,38286,bottom,17.96197917,inside_bottom
,,,,,,,MOHK,inside,38287,bottom,17.57635417,inside_bottom
,,,,,,,MOHK,inside,38288,bottom,17.6259375,inside_bottom
,,,,,,,MOHK,inside,38289,bottom,17.62604167,inside_bottom
,,,,,,,MOHK,inside,38290,bottom,17.70239583,inside_bottom
,,,,,,,MOHK,inside,38291,bottom,17.83434783,inside_bottom
,,,,,,,MOHK,inside,38292,bottom,17.84916667,inside_bottom
,,,,,,,MOHK,inside,38293,bottom,17.75229167,inside_bottom
,,,,,,,MOHK,inside,38294,bottom,17.8996875,inside_bottom
,,,,,,,MOHK,inside,38295,bottom,17.39083333,inside_bottom
,,,,,,,MOHK,inside,38296,bottom,17.08229167,inside_bottom
,,,,,,,MOHK,inside,38297,bottom,17.22322917,inside_bottom
,,,,,,,MOHK,inside,38298,bottom,17.4096875,inside_bottom
,,,,,,,MOHK,inside,38299,bottom,17.21875,inside_bottom
,,,,,,,MOHK,inside,38300,bottom,17.17822917,inside_bottom
,,,,,,,MOHK,inside,38301,bottom,16.72020833,inside_bottom
,,,,,,,MOHK,inside,38302,bottom,16.44770833,inside_bottom
,,,,,,,MOHK,inside,38303,bottom,16.50208333,inside_bottom
,,,,,,,MOHK,inside,38304,bottom,16.62541667,inside_bottom
,,,,,,,MOHK,inside,38305,bottom,16.6690625,inside_bottom
,,,,,,,MOHK,inside,38306,bottom,16.51979167,inside_bottom
,,,,,,,MOHK,inside,38307,bottom,16.209375,inside_bottom
,,,,,,,MOHK,inside,38308,bottom,16.32708333,inside_bottom
,,,,,,,MOHK,inside,38309,bottom,16.316875,inside_bottom
,,,,,,,MOHK,inside,38310,bottom,16.36125,inside_bottom
,,,,,,,MOHK,inside,38311,bottom,16.57,inside_bottom
,,,,,,,MOHK,inside,38312,bottom,16.51083333,inside_bottom
,,,,,,,MOHK,inside,38313,bottom,16.1534375,inside_bottom
,,,,,,,MOHK,inside,38314,bottom,16.04052083,inside_bottom
,,,,,,,MOHK,inside,38315,bottom,16.0259375,inside_bottom
,,,,,,,MOHK,inside,38316,bottom,16.03427083,inside_bottom
,,,,,,,MOHK,inside,38317,bottom,16.14083333,inside_bottom
,,,,,,,MOHK,inside,38318,bottom,16.15541667,inside_bottom
,,,,,,,MOHK,inside,38319,bottom,15.76010417,inside_bottom
,,,,,,,MOHK,inside,38320,bottom,15.36989583,inside_bottom
,,,,,,,MOHK,inside,38321,bottom,15.164375,inside_bottom
,,,,,,,MOHK,inside,38322,bottom,15.06625,inside_bottom
,,,,,,,MOHK,inside,38323,bottom,15.16916667,inside_bottom
,,,,,,,MOHK,inside,38324,bottom,15.04114583,inside_bottom
,,,,,,,MOHK,inside,38325,bottom,15.0990625,inside_bottom
,,,,,,,MOHK,inside,38326,bottom,14.91802083,inside_bottom
,,,,,,,MOHK,inside,38327,bottom,14.46354167,inside_bottom
,,,,,,,MOHK,inside,38328,bottom,14.82645833,inside_bottom
,,,,,,,MOHK,inside,38329,bottom,14.96052083,inside_bottom
,,,,,,,MOHK,inside,38330,bottom,15.3725,inside_bottom
,,,,,,,MOHK,inside,38331,bottom,15.5059375,inside_bottom
,,,,,,,MOHK,inside,38332,bottom,15.4203125,inside_bottom
,,,,,,,MOHK,inside,38333,bottom,15.3803125,inside_bottom
,,,,,,,MOHK,inside,38334,bottom,15.32895833,inside_bottom
,,,,,,,MOHK,inside,38335,bottom,15.23354167,inside_bottom
,,,,,,,MOHK,inside,38336,bottom,15.2828125,inside_bottom
,,,,,,,MOHK,inside,38337,bottom,15.2453125,inside_bottom
,,,,,,,MOHK,inside,38338,bottom,15.20114583,inside_bottom
,,,,,,,MOHK,inside,38339,bottom,15.14770833,inside_bottom
,,,,,,,MOHK,inside,38340,bottom,15.10135417,inside_bottom
,,,,,,,MOHK,inside,38341,bottom,15.1646875,inside_bottom
,,,,,,,MOHK,inside,38342,bottom,15.1409375,inside_bottom
,,,,,,,MOHK,inside,38343,bottom,15.09229167,inside_bottom
,,,,,,,MOHK,inside,38344,bottom,15.03635417,inside_bottom
,,,,,,,MOHK,inside,38345,bottom,14.90791667,inside_bottom
,,,,,,,MOHK,inside,38346,bottom,14.87958333,inside_bottom
,,,,,,,MOHK,inside,38347,bottom,14.9503125,inside_bottom
,,,,,,,MOHK,inside,38348,bottom,14.56645833,inside_bottom
,,,,,,,MOHK,inside,38349,bottom,14.27520833,inside_bottom
,,,,,,,MOHK,inside,38350,bottom,14.3575,inside_bottom
,,,,,,,MOHK,inside,38351,bottom,14.23197917,inside_bottom
,,,,,,,MOHK,inside,38352,bottom,14.1228125,inside_bottom
,,,,,,,MOHK,inside,38353,bottom,14.42614583,inside_bottom
,,,,,,,MOHK,inside,38354,bottom,14.735,inside_bottom
,,,,,,,MOHK,inside,38355,bottom,14.19760417,inside_bottom
,,,,,,,MOHK,inside,38356,bottom,14.3525,inside_bottom
,,,,,,,MOHK,inside,38357,bottom,14.6303125,inside_bottom
,,,,,,,MOHK,inside,38358,bottom,14.4859375,inside_bottom
,,,,,,,MOHK,inside,38359,bottom,14.41052083,inside_bottom
,,,,,,,MOHK,inside,38360,bottom,14.2659375,inside_bottom
,,,,,,,MOHK,inside,38361,bottom,14.45885417,inside_bottom
,,,,,,,MOHK,inside,38362,bottom,14.5340625,inside_bottom
,,,,,,,MOHK,inside,38363,bottom,14.61572917,inside_bottom
,,,,,,,MOHK,inside,38364,bottom,14.738125,inside_bottom
,,,,,,,MOHK,inside,38365,bottom,14.65125,inside_bottom
,,,,,,,MOHK,inside,38366,bottom,14.49145833,inside_bottom
,,,,,,,MOHK,inside,38367,bottom,14.5971875,inside_bottom
,,,,,,,MOHK,inside,38368,bottom,14.51875,inside_bottom
,,,,,,,MOHK,inside,38369,bottom,14.44979167,inside_bottom
,,,,,,,MOHK,inside,38370,bottom,14.47458333,inside_bottom
,,,,,,,MOHK,inside,38371,bottom,14.62989583,inside_bottom
,,,,,,,MOHK,inside,38372,bottom,14.74479167,inside_bottom
,,,,,,,MOHK,inside,38373,bottom,14.74041667,inside_bottom
,,,,,,,MOHK,inside,38374,bottom,14.88385417,inside_bottom
,,,,,,,MOHK,inside,38375,bottom,14.89145833,inside_bottom
,,,,,,,MOHK,inside,38376,bottom,15.12927083,inside_bottom
,,,,,,,MOHK,inside,38377,bottom,15.208125,inside_bottom
,,,,,,,MOHK,inside,38378,bottom,15.2065625,inside_bottom
,,,,,,,MOHK,inside,38379,bottom,14.9896875,inside_bottom
,,,,,,,MOHK,inside,38380,bottom,14.96229167,inside_bottom
,,,,,,,MOHK,inside,38381,bottom,14.83052083,inside_bottom
,,,,,,,MOHK,inside,38382,bottom,14.59427083,inside_bottom
,,,,,,,MOHK,inside,38383,bottom,14.7190625,inside_bottom
,,,,,,,MOHK,inside,38384,bottom,14.58729167,inside_bottom
,,,,,,,MOHK,inside,38385,bottom,14.46614583,inside_bottom
,,,,,,,MOHK,inside,38386,bottom,14.44635417,inside_bottom
,,,,,,,MOHK,inside,38387,bottom,14.40239583,inside_bottom
,,,,,,,MOHK,inside,38388,bottom,14.56520833,inside_bottom
,,,,,,,MOHK,inside,38389,bottom,14.7340625,inside_bottom
,,,,,,,MOHK,inside,38390,bottom,14.60104167,inside_bottom
,,,,,,,MOHK,inside,38391,bottom,14.6640625,inside_bottom
,,,,,,,MOHK,inside,38392,bottom,14.70916667,inside_bottom
,,,,,,,MOHK,inside,38393,bottom,14.765625,inside_bottom
,,,,,,,MOHK,inside,38394,bottom,14.80177083,inside_bottom
,,,,,,,MOHK,inside,38395,bottom,14.7509375,inside_bottom
,,,,,,,MOHK,inside,38396,bottom,14.786875,inside_bottom
,,,,,,,MOHK,inside,38397,bottom,14.6421875,inside_bottom
,,,,,,,MOHK,inside,38398,bottom,14.86416667,inside_bottom
,,,,,,,MOHK,inside,38399,bottom,14.8821875,inside_bottom
,,,,,,,MOHK,inside,38400,bottom,14.87885417,inside_bottom
,,,,,,,MOHK,inside,38401,bottom,14.7825,inside_bottom
,,,,,,,MOHK,inside,38402,bottom,15.0215625,inside_bottom
,,,,,,,MOHK,inside,38403,bottom,15.05958333,inside_bottom
,,,,,,,MOHK,inside,38404,bottom,15.0284375,inside_bottom
,,,,,,,MOHK,inside,38405,bottom,15.04083333,inside_bottom
,,,,,,,MOHK,inside,38406,bottom,15.02260417,inside_bottom
,,,,,,,MOHK,inside,38407,bottom,15.38302083,inside_bottom
,,,,,,,MOHK,inside,38408,bottom,15.39822917,inside_bottom
,,,,,,,MOHK,inside,38409,bottom,15.36479167,inside_bottom
,,,,,,,MOHK,inside,38410,bottom,15.43177083,inside_bottom
,,,,,,,MOHK,inside,38411,bottom,15.66270833,inside_bottom
,,,,,,,MOHK,inside,38412,bottom,15.87260417,inside_bottom
,,,,,,,MOHK,inside,38413,bottom,15.54885417,inside_bottom
,,,,,,,MOHK,inside,38414,bottom,15.41958333,inside_bottom
,,,,,,,MOHK,inside,38415,bottom,15.75927083,inside_bottom
,,,,,,,MOHK,inside,38416,bottom,15.75416667,inside_bottom
,,,,,,,MOHK,inside,38417,bottom,16.0015625,inside_bottom
,,,,,,,MOHK,inside,38418,bottom,15.84916667,inside_bottom
,,,,,,,MOHK,inside,38419,bottom,16.09072917,inside_bottom
,,,,,,,MOHK,inside,38420,bottom,16.05572917,inside_bottom
,,,,,,,MOHK,inside,38421,bottom,15.58791667,inside_bottom
,,,,,,,MOHK,inside,38422,bottom,15.575625,inside_bottom
,,,,,,,MOHK,inside,38423,bottom,15.79291667,inside_bottom
,,,,,,,MOHK,inside,38424,bottom,15.51697917,inside_bottom
,,,,,,,MOHK,inside,38425,bottom,15.04677083,inside_bottom
,,,,,,,MOHK,inside,38426,bottom,14.89927083,inside_bottom
,,,,,,,MOHK,inside,38427,bottom,14.82729167,inside_bottom
,,,,,,,MOHK,inside,38428,bottom,15.41270833,inside_bottom
,,,,,,,MOHK,inside,38429,bottom,15.24979167,inside_bottom
,,,,,,,MOHK,inside,38430,bottom,15.08635417,inside_bottom
,,,,,,,MOHK,inside,38431,bottom,15.22208333,inside_bottom
,,,,,,,MOHK,inside,38432,bottom,14.59520833,inside_bottom
,,,,,,,MOHK,inside,38433,bottom,13.91739583,inside_bottom
,,,,,,,MOHK,inside,38434,bottom,13.5259375,inside_bottom
,,,,,,,MOHK,inside,38435,bottom,12.36708333,inside_bottom
,,,,,,,MOHK,inside,38436,bottom,12.26041667,inside_bottom
,,,,,,,MOHK,inside,38437,bottom,12.27541667,inside_bottom
,,,,,,,MOHK,inside,38438,bottom,12.85423913,inside_bottom
,,,,,,,MOHK,inside,38439,bottom,13.066875,inside_bottom
,,,,,,,MOHK,inside,38440,bottom,11.59104167,inside_bottom
,,,,,,,MOHK,inside,38441,bottom,11.15291667,inside_bottom
,,,,,,,MOHK,inside,38442,bottom,11.6978125,inside_bottom
,,,,,,,MOHK,inside,38443,bottom,11.89625,inside_bottom
,,,,,,,MOHK,inside,38444,bottom,12.19791667,inside_bottom
,,,,,,,MOHK,inside,38445,bottom,12.77711957,inside_bottom
,,,,,,,MOHK,inside,38446,bottom,13.17857143,inside_bottom
,,,,,,,MOHK,inside,38448,bottom,12.3050625,inside_bottom
,,,,,,,MOHK,inside,38449,bottom,11.8947526,inside_bottom
,,,,,,,MOHK,inside,38450,bottom,11.2690625,inside_bottom
,,,,,,,MOHK,inside,38451,bottom,10.52322917,inside_bottom
,,,,,,,MOHK,inside,38452,bottom,10.35822917,inside_bottom
,,,,,,,MOHK,inside,38453,bottom,10.87170573,inside_bottom
,,,,,,,MOHK,inside,38454,bottom,11.5658724,inside_bottom
,,,,,,,MOHK,inside,38455,bottom,12.38119792,inside_bottom
,,,,,,,MOHK,inside,38456,bottom,12.35494792,inside_bottom
,,,,,,,MOHK,inside,38457,bottom,12.67539063,inside_bottom
,,,,,,,MOHK,inside,38458,bottom,12.68097656,inside_bottom
,,,,,,,MOHK,inside,38459,bottom,13.03643229,inside_bottom
,,,,,,,MOHK,inside,38460,bottom,13.21572917,inside_bottom
,,,,,,,MOHK,inside,38461,bottom,13.66998698,inside_bottom
,,,,,,,MOHK,inside,38462,bottom,14.17003906,inside_bottom
,,,,,,,MOHK,inside,38463,bottom,13.78109375,inside_bottom
,,,,,,,MOHK,inside,38464,bottom,13.46516927,inside_bottom
,,,,,,,MOHK,inside,38465,bottom,14.15355469,inside_bottom
,,,,,,,MOHK,inside,38466,bottom,14.17903646,inside_bottom
,,,,,,,MOHK,inside,38467,bottom,12.36429688,inside_bottom
,,,,,,,MOHK,inside,38468,bottom,13.3825651,inside_bottom
,,,,,,,MOHK,inside,38469,bottom,13.73515625,inside_bottom
,,,,,,,MOHK,inside,38470,bottom,14.00959635,inside_bottom
,,,,,,,MOHK,inside,38471,bottom,14.02611979,inside_bottom
,,,,,,,MOHK,inside,38472,bottom,14.89408854,inside_bottom
,,,,,,,MOHK,inside,38473,bottom,14.95858073,inside_bottom
,,,,,,,MOHK,inside,38474,bottom,15.14964844,inside_bottom
,,,,,,,MOHK,inside,38475,bottom,15.4953776,inside_bottom
,,,,,,,MOHK,inside,38476,bottom,15.6778125,inside_bottom
,,,,,,,MOHK,inside,38477,bottom,15.26463542,inside_bottom
,,,,,,,MOHK,inside,38478,bottom,14.0728776,inside_bottom
,,,,,,,MOHK,inside,38479,bottom,12.12985677,inside_bottom
,,,,,,,MOHK,inside,38480,bottom,12.62558594,inside_bottom
,,,,,,,MOHK,inside,38481,bottom,13.29958333,inside_bottom
,,,,,,,MOHK,inside,38482,bottom,12.29441406,inside_bottom
,,,,,,,MOHK,inside,38483,bottom,11.44130208,inside_bottom
,,,,,,,MOHK,inside,38484,bottom,12.16070313,inside_bottom
,,,,,,,MOHK,inside,38485,bottom,12.15302083,inside_bottom
,,,,,,,MOHK,inside,38486,bottom,12.12161812,inside_bottom
,,,,,,,MOHK,inside,38487,bottom,13.5825,inside_bottom
,,,,,,,MOHK,inside,38488,bottom,13.20166667,inside_bottom
,,,,,,,MOHK,inside,38489,bottom,13.20604167,inside_bottom
,,,,,,,MOHK,inside,38490,bottom,14.03729167,inside_bottom
,,,,,,,MOHK,inside,38491,bottom,13.23541667,inside_bottom
,,,,,,,MOHK,inside,38492,bottom,14.505,inside_bottom
,,,,,,,MOHK,inside,38493,bottom,14.191875,inside_bottom
,,,,,,,MOHK,inside,38494,bottom,13.19833333,inside_bottom
,,,,,,,MOHK,inside,38495,bottom,13.2325,inside_bottom
,,,,,,,MOHK,inside,38496,bottom,13.94479167,inside_bottom
,,,,,,,MOHK,inside,38497,bottom,13.75354167,inside_bottom
,,,,,,,MOHK,inside,38498,bottom,13.89291667,inside_bottom
,,,,,,,MOHK,inside,38499,bottom,14.06895833,inside_bottom
,,,,,,,MOHK,inside,38500,bottom,13.64583333,inside_bottom
,,,,,,,MOHK,inside,38501,bottom,13.63229167,inside_bottom
,,,,,,,MOHK,inside,38502,bottom,13.98520833,inside_bottom
,,,,,,,MOHK,inside,38503,bottom,14.840625,inside_bottom
,,,,,,,MOHK,inside,38504,bottom,15.286875,inside_bottom
,,,,,,,MOHK,inside,38505,bottom,14.38979167,inside_bottom
,,,,,,,MOHK,inside,38506,bottom,13.26895833,inside_bottom
,,,,,,,MOHK,inside,38507,bottom,13.355,inside_bottom
,,,,,,,MOHK,inside,38508,bottom,13.16583333,inside_bottom
,,,,,,,MOHK,inside,38509,bottom,13.5425,inside_bottom
,,,,,,,MOHK,inside,38510,bottom,13.58625,inside_bottom
,,,,,,,MOHK,inside,38511,bottom,14.27270833,inside_bottom
,,,,,,,MOHK,inside,38512,bottom,13.400625,inside_bottom
,,,,,,,MOHK,inside,38513,bottom,14.43104167,inside_bottom
,,,,,,,MOHK,inside,38514,bottom,14.75958333,inside_bottom
,,,,,,,MOHK,inside,38515,bottom,14.61854167,inside_bottom
,,,,,,,MOHK,inside,38516,bottom,14.10645833,inside_bottom
,,,,,,,MOHK,inside,38517,bottom,13.675,inside_bottom
,,,,,,,MOHK,inside,38518,bottom,14.330625,inside_bottom
,,,,,,,MOHK,inside,38519,bottom,14.44916667,inside_bottom
,,,,,,,MOHK,inside,38520,bottom,14.04895833,inside_bottom
,,,,,,,MOHK,inside,38521,bottom,14.03854167,inside_bottom
,,,,,,,MOHK,inside,38522,bottom,14.28020833,inside_bottom
,,,,,,,MOHK,inside,38523,bottom,14.72604167,inside_bottom
,,,,,,,MOHK,inside,38524,bottom,14.839375,inside_bottom
,,,,,,,MOHK,inside,38525,bottom,14.05166667,inside_bottom
,,,,,,,MOHK,inside,38526,bottom,14.17166667,inside_bottom
,,,,,,,MOHK,inside,38527,bottom,14.36666667,inside_bottom
,,,,,,,MOHK,inside,38528,bottom,13.88458333,inside_bottom
,,,,,,,MOHK,inside,38529,bottom,13.21145833,inside_bottom
,,,,,,,MOHK,inside,38530,bottom,13.21104167,inside_bottom
,,,,,,,MOHK,inside,38531,bottom,13.81520833,inside_bottom
,,,,,,,MOHK,inside,38532,bottom,13.83083333,inside_bottom
,,,,,,,MOHK,inside,38533,bottom,13.11083333,inside_bottom
,,,,,,,MOHK,inside,38534,bottom,12.37395833,inside_bottom
,,,,,,,MOHK,inside,38535,bottom,12.91458333,inside_bottom
,,,,,,,MOHK,inside,38536,bottom,13.23708333,inside_bottom
